stringKey,stringContent
SCENE_NAME_GRASSLAND,축구장
NPCARTICLETRIGGER_NAME_1,{NAME_AVATAR_1} 집의 문
NPCARTICLETRIGGER_NAME_2,{NAME_AVATAR_3} 집의 문
NPCARTICLETRIGGER_NAME_3,{NAME_AVATAR_4} 집 문
STARTGAMEPANEL_TITLELABEL38GAMETITLE,{NAME_GAME_NAME}
STARTGAMEPANEL_COMMONLABELVERSION,Version %s
STARTGAMEPANEL_COMMONBUTTON31LOADGAME,게임 불러오기
STARTGAMEPANEL_STARTGAME,게임을 시작하다
STARTGAMEPANEL_CONTINUEGAME,게임을 계속하다
STARTGAMEPANEL_COMMONBUTTON31OPTION,옵션
STARTGAMEPANEL_COMMONBUTTON31EXITGAME,게임 끝내기
STARTGAMEPANEL_COMMONLABELARCHIVE,압축 파일
STARTGAMEPANEL_ARCHIVE_NEW_GAME,새 게임
STARTGAMEPANEL_ARCHIVE_CLEAR,삭제
STARTGAMEPANEL_ARCHIVE_CLEAR_DOUBLE_CONFIRMATION,%s 압축 파일을 삭제하고 다시 확인합니다
PANEL_BUTTON_OK,확정
PANEL_BUTTON_CANCEL,취소
PANEL_BUTTON_CLOSE,닫기
PANEL_BUTTON_YES,네
PANEL_BUTTON_NO,아니
OPTIONPANEL_COMMONLABEL31TITLE,옵션 인터페이스
OPTIONPANEL_COMMONBUTTONLANGUAGE,언어 선택（Language）
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO,이미지 해상도:
OPTIONPANEL_COMMONLABELFULLSCREEN,전체 화면:
OPTIONPANEL_COMMONLABELWINDOWSTRETCH,화면 늘어짐:
OPTIONPANEL_COMMONLABELMUSIC,음악:
OPTIONPANEL_COMMONLABELSOUNDEFFECT,사운드 효과:
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO_2,1280x720
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO_3,1920x1080
OPTIONPANEL_SCREEN_RESOLUTION,화면 해상도
OPTIONPANEL_COMMONLABELLANGUAGE,언어:
OPTIONPANEL_COMMONBUTTONDEFAULT,묵인
OPTIONPANEL_COMMONBUTTONRETURNTOHUBSCENE,로비로 돌아오다
OPTIONPANEL_COMMONBUTTONEXITGAME,게임 끝내기
OPTIONPANEL_COMMONBUTTONRETURNTOGAME,게임 되돌리기
OPTIONPANEL_GENERAL,상용하다
OPTIONPANEL_KEYBOARD,버튼
OPTIONPANEL_KEYBOARD_MOVE,이동:
OPTIONPANEL_KEYBOARD_MOVE_CONTENT,ADSW (혹은←→↓↑)
OPTIONPANEL_KEYBOARD_INTERACTION_TALK,{DOWNPANEL_INTERACTION}:
OPTIONPANEL_KEYBOARD_INTERACTION_TALK_CONTENT,E
OPTIONPANEL_KEYBOARD_WAVE,흔들기:
OPTIONPANEL_KEYBOARD_WAVE_CONTENT,Enter (또는 Space)
OPTIONPANEL_KEYBOARD_BAG,배낭:
OPTIONPANEL_KEYBOARD_BAG_CONTENT,B
OPTIONPANEL_KEYBOARD_OPTIONS_SCREEN,옵션 인터페이스:
OPTIONPANEL_KEYBOARD_OPTIONS_SCREEN_CONTENT,O
OPTIONPANEL_KEYBOARD_YES,네:
OPTIONPANEL_KEYBOARD_YES_CONTENT,Y
OPTIONPANEL_KEYBOARD_NO,아니:
OPTIONPANEL_KEYBOARD_NO_CONTENT,N
OPTIONPANEL_ABOUT,관
OPTIONPANEL_ABOUT_NAME_OF_THE_GAME,게임명:{NAME_GAME_NAME}.
OPTIONPANEL_ABOUT_VERSION,버전:%s.
OPTIONPANEL_ABOUT_COPYRIGHT_AND_DEVELOPMENT,설명:%s.
OPTIONPANEL_ABOUT_CONTACT,연락:%s.
OPTIONPANEL_ABOUT_CONTACT_COPY,복사
OPTIONPANEL_ABOUT_THANKS,감사합니다:제 가족들에게 감사드립니다. 그들의 지지가 없었다면 게임은 없었을 것입니다.
LANGUAGEPANEL_COMMONLABEL31TITLE,언어 선택
TIME_YEAR,년
TIME_MONTH,월
TIME_DAY,일
TIME_HOUR,때
TIME_MINUTE,분
TIME_SECOND,초
BOOTSCENE_STARTING_STRING1,시작 중
BOOTSCENE_STARTING_STRING2,가동 중이다.
BOOTSCENE_STARTING_STRING3,시작 중..
BOOTSCENE_STARTING_STRING4,시작하는 중...
DAYNIGHTPANEL_COMMONLABELDAYSNUMBER,%s 일 수
DAYNIGHTPANEL_FIRSTSTARTNIGHT,날이 어두워지려고 한다.
CURRENTSCENESHOWNAME_ENTER,%s로 갑니다.
DOWNPANEL_INTERACTION,양방향
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13BAGUSE,사용
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13DISCARD,버 려
DOWNPANEL_WRANGLEDIALOG_ASK_DISCARD,버리시겠습니까?
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_1,보기만 하면 금방 타버린다.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_2,삭제되었습니다.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_3,깨끗합니다.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_4,빈다.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_5,텅 비다.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_6,텅 비다.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_7,"텅텅, 텅텅, 텅텅."
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_8,"텅텅, 텅텅, 텅텅."
IN_CD,냉각 중.
AVATAR_CAN_NOT_MOVE,이동이 안 됩니다.
AVATAR_HAD_EQUIP,착용됨:%s.
AVATAR_HAD_EQUIP2,착용하셨습니다.
CHESSPANEL1_PLAYCHESS_START,{PLAY_CHESS_NAME} 가 시작된다
CHESSPANEL1_PLAYCHESS_SUCCESS,{PLAY_CHESS_NAME}이 성공했습니다
CHESSPANEL1_PLAYCHESS_FAILURE,{PLAY_CHESS_NAME}이 실패했습니다
CHESSPANEL1_COMMONBUTTONCONTINUE,계속
CHESSPANEL1_MOUSECLICKCONTINUE,(마우스 왼쪽 단추로 아무 곳이나 클릭하면 계속)
CHESSPANEL1_POINTS,%s 님의 대국 포인트:%s.
SLOGAN_NEW_DAY_1,새로운 하루가 시작되었다.
SLOGAN_NEW_DAY_2,모험적인 하루가 시작된다.
SLOGAN_NEW_DAY_3,새로운 하루.
SLOGAN_NEW_DAY_4,모험적인 하루.
SLOGAN_NEW_DAY_5,길이 아득히 멀다.
SLOGAN_NEW_DAY_6,길이 머나 출발할 채비를하다.
SLOGAN_NEW_DAY_7,출발 채비.
SLOGAN_NEW_DAY_8,출발하다.
SLOGAN_AVATAR_DEAD_1,밤은 어둠을 무서워하지 않는 자를 삼켰다.
SLOGAN_AVATAR_DEAD_2,"날이 어두워지네, 너는 어둠이 삼켜버렸어."
NAVIGATIONMANAGER_NOT_VALID_PATH_END_POSITION,목적지가 잘못되었습니다.
NAVIGATIONMANAGER_END_OBSTRUCTIONS_NEARBY,근처에 장애물이 있으니 자동으로 길 찾기를 멈춘다.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_1,신발 한 짝이 신발 한 켤레를 표시한다?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_2,왼발과 오른발은 신발이다?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_3,배터리는 어디에 넣을까요?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_4,스위치를 찾지 못했습니다.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_5,스위치는 어디에 있습니까?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_6,벌써 입었어요.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_7,자동으로 길을 찾아줍니다.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_8,이번에는 길을 잃지 않을 거예요.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_9,우리 어디 가고 있었는데?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_10,나는 어디로 가는지 생각해 본다.
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_1,더 멀리보다.
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_2,전망이 훨씬 좋다.
GOODSADDFUNCTION_TELESCOPE_1,"새로운 기능, 천리안."
GOODSADDFUNCTION_TELESCOPE_2,"천리안이라고 할 수는 없고, 10 미터는 틀림없이 있다."
GOODSREMOVEFUNCTION_TELESCOPE_1,더 이상 못 보는 거야.
GOODSREMOVEFUNCTION_TELESCOPE_2,착용이 불편하십니까?
GOODSUSEFUNCTION_PUTONEQUIP_WIG_1,풍채가 당당하다.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_2,기세가 드높다.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_3,옥수가 바람을 맞다.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_4,가슴을 펴고 고개를 들다.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_5,전공.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_6,"사람은 머리카락에 의지하고, 말은 안장에 의지한다."
GOODSUSEFUNCTION_PUTONEQUIP_WIG_7,지능적으로 향상될 수 있습니다.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_8,지능 +1.
GOODSADDFUNCTION_WIG_1,좋은 물건.
GOODSADDFUNCTION_WIG_2,드디어 찾았습니다.
GOODSADDFUNCTION_WIG_3,좋아요.
GOODSADDFUNCTION_WIG_OTHER_1,가발?
GOODSADDFUNCTION_WIG_OTHER_2,가발은 착용해야 한다 {JOB_LOBBYIST}.
GOODSADDFUNCTION_WIG_OTHER_3,가발을 만들 수 있을까요 {JOB_LOBBYIST}?
GOODSREMOVEFUNCTION_WIG_1,지능-1.
GOODSREMOVEFUNCTION_WIG_2,머리가 차갑다.
GOODSREMOVEFUNCTION_WIG_3,프로답지 않게 느껴졌죠.
GOODSREMOVEFUNCTION_WIG_4,지능의 저하를 느꼈다.
GOODSREMOVEFUNCTION_WIG_5,그슬린 가발은 머리카락과 같다.
GOODSREMOVEFUNCTION_WIG_6,가발은 버려도 아깝지 않다.
GOODSREMOVEFUNCTION_WIG_7,그는 가발을 쓰지 않아도 전문적이다.
GOODSREMOVEFUNCTION_WIG_8,전공에서 가발에 의존하면 안 돼.
GOODSADDFUNCTION_FOOT_1,이제 어떻게 가는지 알겠다.
GOODSADDFUNCTION_FOOT_2,이 신발이 이렇게 고급인가요?네비게이션이 가능한가요?
GOODSADDFUNCTION_FOOT_3,이 네비게이션은 전원이 필요합니까?
GOODSADDFUNCTION_FOOT_4,슈즈 던지기 네비게이션인가요?
GOODSADDFUNCTION_FOOT_5,가는 길은 신을 신어 보면 안다.
GOODSREMOVEFUNCTION_FOOT_1,맨발이 되다.
GOODSREMOVEFUNCTION_FOOT_2,네비게이션을 할 수 없습니다.
GOODSREMOVEFUNCTION_FOOT_3,"신발은 그냥 사라져 버립니다.잃어버린 네비게이션, 한 걸음 한 걸음 혼자 걸어라."
CANNOT_WEAR_IT_LOBBYIST_WIG_1,{JOB_LOBBYIST} 전용 가발을 착용할 수 없다.
CANNOT_WEAR_IT_LOBBYIST_WIG_2,이것은 {JOB_LOBBYIST} 용 가발이다.
BAG_IS_FULL,배낭이 꽉 차서 더 이상 가져갈 수 없다.
BAG_ADD,가져오기:%s.
BAG_REMOVE,내림:%s.
BAG_USE,사용:%s.
TOP_BUTTON,맨 위 단추
BOTTOM_BUTTON,아래쪽 단추
CLEAR_BUTTON,단추 비우기
AVATAR_DESCRIPTION_1,"나는 뱀이다, 억센 뱀이다.삼 형제 중에서 내가 맏이다."
AVATAR_DESCRIPTION_2,비바람을 동반하고 하늘의 구름처럼 마음껏 달릴께요.
AVATAR_DESCRIPTION_3,"나는 고전 문학, 음악, 그림을 공부하기 시작했다."
AVATAR_DESCRIPTION_4,"변호사, 축구선수, 그리고 제 가발."
AVATAR_DESCRIPTION_8,나는 상인이다. 공정한 매매가 나의 신조이다.
AVATAR_DESCRIPTION_6,"나는 뱀이다, 힘센 뱀, 갑옷 입은 뱀.삼 형제 중 나는 둘째이다."
AVATAR_DESCRIPTION_7,나는 뱀이다. 튼튼한 뱀. 갑옷과 로봇 팔을 가진 뱀. 나는 삼 형제 중에서 셋째이다.
AVATAR_DESCRIPTION_5,속도는 제일의 요지이다.나의 제자들은 모두 매우 건장하다.나는 줄곧 먼 곳을 찾고 있다.
AVATAR_DESCRIPTION_9,"우리 집 개는 늘 여기저기 마구 뛰어다니는데, 너 강아지 봤니? "
AVATAR_DESCRIPTION_10,우리는 해충이 아닙니다. 떠다니는 우리죠.
AVATAR_DESCRIPTION_11,우리는 해충이 아닙니다. 살아 있는 우리죠.
AVATAR_DESCRIPTION_12,우리는 해충이 아니라 이상적인 우리입니다.
AVATAR_DESCRIPTION_13,우리는 해충이 아닙니다. 우리를 사랑하니까요.
AVATAR_DESCRIPTION_14,우리는 해충이 아니기 때문에 바람을 막아주는 겉옷이 따뜻하다.
AVATAR_DESCRIPTION_15,우리는 해충이 아닙니다. 재난은 경험입니다.
AVATAR_DESCRIPTION_16,우리는 해충이 아닙니다. 미래를 내다보지 않습니다.
AVATAR_DESCRIPTION_17,우리는 해충이 아닙니다. 불쌍히 여깁니다.
AVATAR_DESCRIPTION_18,"나는 하늘의 별처럼, 전 세계를 종횡으로, 광활하게하고 싶다."
AVATAR_DESCRIPTION_19,공주는 혼자만의 직업이 아니었어요. 공주는 좋은 친구도 많았어요.
AVATAR_DESCRIPTION_20,이번 작전은 노출되지 않도록 비밀리에 진행해야 한다.
AVATAR_DESCRIPTION_21,우리는 해충이 아닙니다.
AVATAR_DESCRIPTION_22,우리는 해충이 아닙니다. 젊고 유망한 우리입니다.
AVATAR_DESCRIPTION_23,"우리는 해충도 아니고, 수리도 아니고, 삶이다."
AVATAR_DESCRIPTION_24,우리는 해충이 아니다. 행동이 바로 인생이자 태도이다.
AVATAR_DESCRIPTION_25,나는 국왕입니다.어서 오세요 {NAME_1}.
AVATAR_DESCRIPTION_26,"안녕하세요, 황후입니다 {NAME_1}."
AVATAR_DESCRIPTION_27,"나는 큰공주요, 왕위는 내 것이오."
AVATAR_DESCRIPTION_28,너 배고플 텐데 뭐 좀 먹고 싶니?말해봐.
AVATAR_DESCRIPTION_29,서비스가 나의 주지다.제 모자가 예뻐서 가발은 쓰지 않아요.
ADDAVATARFROMSCENE_ADD_TEAM_MEMBERS,팀에 새 구성원을 추가합니다:%s.
TEAM_MEMBERS_REPEATEDLY,팀 구성원을 다시 추가할 수 없습니다:%s.
MAXIMUM_OF_AVATAR,최대 팀 수는%s입니다.
TIPS_STRING_AND_FLAG,","
NO_JOURNALRECORDBOOK,{NAME_AVATAR_31}이 없다.
NO_BAG,{NAME_AVATAR_30}이 없다.
SCENE_CONTENT_1_HOME,집안에 강한 힘이 있다.
SCENE_CONTENT_3_HOME,집에 책상이 있고 책상 위에 {NAME_AVATAR_31}이 있다.
SCENE_CONTENT_4_HOME,집 침대 위에 {NAME_AVATAR_30}이 있다.
SCENE_CONTENT_3_HOME_COURTYARD,집의 정원에는 {NAME_AVATAR_2}가 있다.
SCENE_CONTENT_CHORD_SQUARE,어린 친구들이 늘 이곳에 모인다.
SCENE_CONTENT_STAVE_AVENUE,미지의 전방으로 통하는 큰길.듣자니 이곳에는 여러 갈래 작은 길이 있다고 한다.
SCENE_CONTENT_HALL_OF_MELODY,여기는 방이 많은 궁전이다 {NAME_1}.
SCENE_CONTENT_CLINKER_VALLEY,"귀양의 땅, 어쩌면 찾고자 하는 자를 찾을 수 있을지도 모른다."
SCENE_CONTENT_CRACKING_VOICE_RIDGE,황폐한 산과 들판에 수풀이 우거지다.
SCENE_CONTENT_PLAY_CHESS,힘겨워하는 곳에는 언제나 행운만 함께해요.
PLANET_47,행성 47
PLAYCHESSSUCCESSFUNCTION_AVATAR_9_STRING,성공은 결코 쉬운 것이 아니다.
PLAYCHESSFAILUREFUNCTION_AVATAR_9_STRING,실패는 영원하지 않다.
I_LIKE_LOBBYIST,나는 말을 잘하는 사람을 좋아한다.
IS_DOG1,바람과 비를 동반자로 제멋대로 달리는 것을 좋아하는 사랑하는 작은 친구 당신은?
YOU_ARE_A_TALL_FELLOW,너는 뛰어난 사람이다.
WINS_AND_LOSSES_ARE_COMMON_1,이기고 지는 것은 예사이다.
WINS_AND_LOSSES_ARE_COMMON_2,속도는 제일의 요지이다.
WINS_AND_LOSSES_ARE_COMMON_3,나의 제자들은 모두 매우 건장하다.
WINS_AND_LOSSES_ARE_COMMON_4,나는 줄곧 먼 곳을 찾고 있다.
I_DONOT_HAVE_MY_BEST_FRIEND_HERE,나는 나의 가장 친한 친구와 함께 가려 한다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_1,열어보세요.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_2,열어봐.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_1,아는 것이 힘이다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_2,기록은 인생을 담고 있다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_1,세계를 격리시키다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_2,안정을 유지하다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_1,쇠 신발이다 닳도록 찾아다녀도 찾을 수 없다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_2,별로 힘들이지 않고 얻다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_1,동창한테서 온 편지.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_2,친구에게서 온 편지.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_1,침묵하다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_2,고요하다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_3,반복은 승리의 보물이다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_4,일을 하는 데는 비결이 있다.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_5,급할수록 이루지 못하다.
PLAYCHESSFAILUREFUNCTION_NPCARTICLE_ODETOJOY,"나는 수호자 {NAME_1}, 왕의 충성스러운 근위병."
PLAYCHESSSTARTWORDSKEY_AVATAR_1_1,반드시 이기다.
PLAYCHESSSTARTWORDSKEY_AVATAR_1_2,필승.
PLAYCHESSSTARTWORDSKEY_AVATAR_2_1,운이란 만나는 것이다.
PLAYCHESSSTARTWORDSKEY_AVATAR_2_2,행운도 찾아온다.
PLAYCHESSSTARTWORDSKEY_AVATAR_3_1,나는 이미 이길 확률을 계산해 놓았다.
PLAYCHESSSTARTWORDSKEY_AVATAR_3_2,이것은 또한 배움의 기회이다.
PLAYCHESSSTARTWORDSKEY_AVATAR_4_1,화술이 좋다고 운이 좋은 것은 아니다.
PLAYCHESSSTARTWORDSKEY_AVATAR_4_2,표현은 형식을 취해야 한다.
PLAYCHESSSTARTWORDSKEY_AVATAR_5_1,먼 곳.
PLAYCHESSSTARTWORDSKEY_AVATAR_5_2,눈길이 닿는 데까지보다.
PLAYCHESSSTARTWORDSKEY_AVATAR_6_1,오가는 것이 자유롭다.
PLAYCHESSSTARTWORDSKEY_AVATAR_6_2,자유자재로 걷고 놓다.
PLAYCHESSSTARTWORDSKEY_AVATAR_7_1,강철 팔.
PLAYCHESSSTARTWORDSKEY_AVATAR_7_2,굳센 힘.
PLAYCHESSSTARTWORDSKEY_AVATAR_8_1,흥정하는 것이 상인의 본업이다.
PLAYCHESSSTARTWORDSKEY_AVATAR_8_2,모든 것은 값이 있다.
PLAYCHESSSTARTWORDSKEY_AVATAR_9_1,햇볕의 따스함이 당신을 감싸고 있다.
PLAYCHESSSTARTWORDSKEY_AVATAR_9_2,햇빛이 너를 비추고 있다.
PLAYCHESSSTARTWORDSKEY_AVATAR_10_1,나의 인내력은 매우 좋다.
PLAYCHESSSTARTWORDSKEY_AVATAR_10_2,저는 성격이 아주 좋습니다.
PLAYCHESSSTARTWORDSKEY_AVATAR_11_1,나에게는 친구가 매우 많다.
PLAYCHESSSTARTWORDSKEY_AVATAR_11_2,나는 나의 친구들과 자주 모인다.
PLAYCHESSSTARTWORDSKEY_AVATAR_12_1,네가 감히 나에게 도전해?
PLAYCHESSSTARTWORDSKEY_AVATAR_12_2,불장난하고 있구나!
PLAYCHESSSTARTWORDSKEY_AVATAR_13_1,사랑을 위해 덧없이 살아가다.
PLAYCHESSSTARTWORDSKEY_AVATAR_13_2,만년의 수행을 아끼지 않다.
PLAYCHESSSTARTWORDSKEY_AVATAR_14_1,나는 형제가 많다.
PLAYCHESSSTARTWORDSKEY_AVATAR_14_2,나는 자매가 여러 명 있다.
PLAYCHESSSTARTWORDSKEY_AVATAR_15_1,이상과 현실 중 어느 쪽을 선택하시겠습니까?
PLAYCHESSSTARTWORDSKEY_AVATAR_15_2,절인 생선은 이상적이지 않다.
PLAYCHESSSTARTWORDSKEY_AVATAR_16_1,"나는 해, 나는 본전이야."
PLAYCHESSSTARTWORDSKEY_AVATAR_16_2,천지가 넓고 마음이 넓다.
PLAYCHESSSTARTWORDSKEY_AVATAR_17_1,이곳의 바람은 정말 세다.
PLAYCHESSSTARTWORDSKEY_AVATAR_17_2,바람이 끊임없이 분다.
PLAYCHESSSTARTWORDSKEY_AVATAR_18_1,매화는 모진 추위로부터 향기를 풍긴다.
PLAYCHESSSTARTWORDSKEY_AVATAR_18_2,역경은 하나의 인생이다.
PLAYCHESSSTARTWORDSKEY_AVATAR_19_1,미래는 미래를 위한 준비이다.
PLAYCHESSSTARTWORDSKEY_AVATAR_19_2,오늘은 오늘의 약속이 있다.
PLAYCHESSSTARTWORDSKEY_AVATAR_20_1,진지한것도 태도입니다.
PLAYCHESSSTARTWORDSKEY_AVATAR_20_2,저의 태도는 진지함과 소중함입니다.
PLAYCHESSSTARTWORDSKEY_AVATAR_21_1,세상에 너와 내가 있다.
PLAYCHESSSTARTWORDSKEY_AVATAR_21_2,너와나 모두 하나밖에 없는 존재야.
PLAYCHESSSTARTWORDSKEY_AVATAR_22_1,나는 젊었을 때 열의가 대단했다.
PLAYCHESSSTARTWORDSKEY_AVATAR_22_2,나는 지금도 열의가 대단하다.
PLAYCHESSSTARTWORDSKEY_AVATAR_23_1,자기를 수련하다.
PLAYCHESSSTARTWORDSKEY_AVATAR_23_2,자신을 돌아보다.
PLAYCHESSSTARTWORDSKEY_AVATAR_24_1,자신을 바라보게 한다.
PLAYCHESSSTARTWORDSKEY_AVATAR_24_2,자신의 수행은 스스로 안다.
PLAYCHESSSTARTWORDSKEY_AVATAR_25_1,왕관은 금으로 만들어졌다.
