stringKey,stringContent
GOODS_DESCRIPTION_NUMBERINGROD,拍编号。
GOODS_IN_USE,使用中。
GOODS_UNUSED,未使用。
GOODS_TELESCOPE_VISUALFIELDDISTANCE,视野距离：%s。
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE,视野形状：%s。
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE_RHOMBUS,菱形
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE_EGG,蛋形
GOODS_TELESCOPE_VISUALFIELDDISTANCE2,视野距离：%s（+%s）。
JOB_LOBBYIST,说客
PLAY_CHESS_NAME,对弈
PLAY_CHESS_POINTS,{PLAY_CHESS_NAME}点数
SCENE_NAME_1_HOME,{NAME_AVATAR_1}的家
SCENE_NAME_3_HOME,{NAME_AVATAR_3}的家
SCENE_NAME_4_HOME,{NAME_AVATAR_4}的家
SCENE_NAME_3_HOME_COURTYARD,{NAME_AVATAR_3}家的院子
SCENE_NAME_CHORD_SQUARE,和弦广场
SCENE_NAME_STAVE_AVENUE,五线谱大道
SCENE_NAME_HALL_OF_MELODY,旋律大殿
SCENE_NAME_CLINKER_VALLEY,走音峡谷
SCENE_NAME_CRACKING_VOICE_RIDGE,破音岭
SCENE_NAME_GRASSLAND,足球场
NPCARTICLETRIGGER_NAME_1,{NAME_AVATAR_1}家的门
NPCARTICLETRIGGER_NAME_2,{NAME_AVATAR_3}家的门
NPCARTICLETRIGGER_NAME_3,{NAME_AVATAR_4}家的门
STARTGAMEPANEL_TITLELABEL38GAMETITLE,{NAME_GAME_NAME}
STARTGAMEPANEL_COMMONLABELVERSION,Version %s
STARTGAMEPANEL_COMMONBUTTON31LOADGAME,加载游戏
STARTGAMEPANEL_STARTGAME,开始游戏
STARTGAMEPANEL_CONTINUEGAME,继续游戏
STARTGAMEPANEL_COMMONBUTTON31OPTION,选项
STARTGAMEPANEL_COMMONBUTTON31EXITGAME,退出游戏
STARTGAMEPANEL_COMMONLABELARCHIVE,存档
STARTGAMEPANEL_ARCHIVE_NEW_GAME,新游戏
STARTGAMEPANEL_ARCHIVE_CLEAR,删除
STARTGAMEPANEL_ARCHIVE_CLEAR_DOUBLE_CONFIRMATION,删除存档%s二次确认
PANEL_BUTTON_OK,确定
PANEL_BUTTON_CANCEL,取消
PANEL_BUTTON_CLOSE,关闭
PANEL_BUTTON_YES,是
PANEL_BUTTON_NO,否
OPTIONPANEL_COMMONLABEL31TITLE,选项界面
OPTIONPANEL_COMMONBUTTONLANGUAGE,选择语言（Language）
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO,图像分辨率：
OPTIONPANEL_COMMONLABELFULLSCREEN,全屏：
OPTIONPANEL_COMMONLABELWINDOWSTRETCH,画面拉伸：
OPTIONPANEL_COMMONLABELMUSIC,音乐：
OPTIONPANEL_COMMONLABELSOUNDEFFECT,音效：
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO_2,1280x720
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO_3,1920x1080
OPTIONPANEL_SCREEN_RESOLUTION,屏幕分辨率
OPTIONPANEL_COMMONLABELLANGUAGE,语言：
OPTIONPANEL_COMMONBUTTONDEFAULT,默认
OPTIONPANEL_COMMONBUTTONRETURNTOHUBSCENE,回到大厅
OPTIONPANEL_COMMONBUTTONEXITGAME,退出游戏
OPTIONPANEL_COMMONBUTTONRETURNTOGAME,返回游戏
OPTIONPANEL_GENERAL,通用
OPTIONPANEL_KEYBOARD,按键
OPTIONPANEL_KEYBOARD_MOVE,移动：
OPTIONPANEL_KEYBOARD_MOVE_CONTENT,ADSW（或←→↓↑）
OPTIONPANEL_KEYBOARD_INTERACTION_TALK,{DOWNPANEL_INTERACTION}：
OPTIONPANEL_KEYBOARD_INTERACTION_TALK_CONTENT,E
OPTIONPANEL_KEYBOARD_WAVE,挥动：
OPTIONPANEL_KEYBOARD_WAVE_CONTENT,Enter（或Space）
OPTIONPANEL_KEYBOARD_BAG,背包：
OPTIONPANEL_KEYBOARD_BAG_CONTENT,B
OPTIONPANEL_KEYBOARD_OPTIONS_SCREEN,选项界面：
OPTIONPANEL_KEYBOARD_OPTIONS_SCREEN_CONTENT,O
OPTIONPANEL_KEYBOARD_YES,是：
OPTIONPANEL_KEYBOARD_YES_CONTENT,Y
OPTIONPANEL_KEYBOARD_NO,否：
OPTIONPANEL_KEYBOARD_NO_CONTENT,N
OPTIONPANEL_ABOUT,关于
OPTIONPANEL_ABOUT_NAME_OF_THE_GAME,游戏名称：{NAME_GAME_NAME}。
OPTIONPANEL_ABOUT_VERSION,版本：%s。
OPTIONPANEL_ABOUT_COPYRIGHT_AND_DEVELOPMENT,描述：%s。
OPTIONPANEL_ABOUT_CONTACT,联系：%s。
OPTIONPANEL_ABOUT_CONTACT_COPY,复制
OPTIONPANEL_ABOUT_THANKS,感谢：感谢我的家人们，没有他们的支持，就没有这款游戏。
LANGUAGEPANEL_COMMONLABEL31TITLE,选择语言
TIME_YEAR,年
TIME_MONTH,月
TIME_DAY,日
TIME_HOUR,时
TIME_MINUTE,分
TIME_SECOND,秒
BOOTSCENE_STARTING_STRING1,启动中
BOOTSCENE_STARTING_STRING2,启动中.
BOOTSCENE_STARTING_STRING3,启动中..
BOOTSCENE_STARTING_STRING4,启动中...
DAYNIGHTPANEL_COMMONLABELDAYSNUMBER,天数 %s
DAYNIGHTPANEL_FIRSTSTARTNIGHT,天要黑了。
CURRENTSCENESHOWNAME_ENTER,进入%s。
DOWNPANEL_INTERACTION,交互
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13BAGUSE,使用
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13DISCARD,扔掉
DOWNPANEL_WRANGLEDIALOG_ASK_DISCARD,扔掉吗？
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_1,灰飞烟灭，看后即焚。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_2,已清除。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_3,干净了。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_4,空。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_5,空空。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_6,空空空。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_7,空空，空空，空空。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_8,空，空空空，空空。
IN_CD,冷却中。
AVATAR_CAN_NOT_MOVE,移动不了。
AVATAR_HAD_EQUIP,已经佩戴：%s。
AVATAR_HAD_EQUIP2,已经佩戴。
CHESSPANEL1_PLAYCHESS_START,{PLAY_CHESS_NAME}开始
CHESSPANEL1_PLAYCHESS_SUCCESS,{PLAY_CHESS_NAME}成功
CHESSPANEL1_PLAYCHESS_FAILURE,{PLAY_CHESS_NAME}失败
CHESSPANEL1_COMMONBUTTONCONTINUE,继续
CHESSPANEL1_MOUSECLICKCONTINUE,（鼠标左键点击任意处继续）
CHESSPANEL1_POINTS,%s 对弈点数：%s。
SLOGAN_NEW_DAY_1,新的一天开始了。
SLOGAN_NEW_DAY_2,冒险的一天开始了。
SLOGAN_NEW_DAY_3,新的一天。
SLOGAN_NEW_DAY_4,冒险的一天。
SLOGAN_NEW_DAY_5,路途遥远。
SLOGAN_NEW_DAY_6,路途遥远，准备出发。
SLOGAN_NEW_DAY_7,准备出发。
SLOGAN_NEW_DAY_8,出发。
SLOGAN_AVATAR_DEAD_1,黑夜吞噬掉了不惧怕黑暗的人。
SLOGAN_AVATAR_DEAD_2,天黑了，你被黑夜吞噬掉了。
NAVIGATIONMANAGER_NOT_VALID_PATH_END_POSITION,无效的目的地。
NAVIGATIONMANAGER_END_OBSTRUCTIONS_NEARBY,停止自动寻路，附近有障碍物。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_1,一只鞋表示一双鞋？
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_2,左脚和右脚是一只鞋？
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_3,电池放在哪里？
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_4,没找到开关。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_5,开关在哪里？
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_6,已经穿上了。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_7,能自动找到路了。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_8,这回不会迷路了。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_9,我们要去哪儿来着？
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_10,我想想要去哪儿。
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_1,看的更远。
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_2,视野更好。
GOODSADDFUNCTION_TELESCOPE_1,新技能，千里眼。
GOODSADDFUNCTION_TELESCOPE_2,算不上千里眼，十米肯定是有的。
GOODSREMOVEFUNCTION_TELESCOPE_1,不能看的更远了。
GOODSREMOVEFUNCTION_TELESCOPE_2,戴着不舒服？
GOODSUSEFUNCTION_PUTONEQUIP_WIG_1,神采奕奕。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_2,气宇轩昂。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_3,玉树临风。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_4,挺胸抬头。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_5,专业。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_6,人靠头发，马靠鞍。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_7,可能会有智力的提升。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_8,智力+1。
GOODSADDFUNCTION_WIG_1,好东西。
GOODSADDFUNCTION_WIG_2,终于找到了。
GOODSADDFUNCTION_WIG_3,不错啊。
GOODSADDFUNCTION_WIG_OTHER_1,假发？
GOODSADDFUNCTION_WIG_OTHER_2,假发应该给{JOB_LOBBYIST}佩戴。
GOODSADDFUNCTION_WIG_OTHER_3,{JOB_LOBBYIST}的假发？
GOODSREMOVEFUNCTION_WIG_1,智力-1。
GOODSREMOVEFUNCTION_WIG_2,头冷。
GOODSREMOVEFUNCTION_WIG_3,感觉不专业了。
GOODSREMOVEFUNCTION_WIG_4,感觉到了智力的下降。
GOODSREMOVEFUNCTION_WIG_5,烧焦的假发跟烧焦的头发一样。
GOODSREMOVEFUNCTION_WIG_6,假发扔掉不可惜。
GOODSREMOVEFUNCTION_WIG_7,他不戴假发也专业。
GOODSREMOVEFUNCTION_WIG_8,专业不能依靠假发。
GOODSADDFUNCTION_FOOT_1,这下知道怎么走了。
GOODSADDFUNCTION_FOOT_2,这鞋这么高级吗？能导航？
GOODSADDFUNCTION_FOOT_3,这鞋导航需要电源吗？
GOODSADDFUNCTION_FOOT_4,是扔鞋导航吗？
GOODSADDFUNCTION_FOOT_5,怎么走，穿着鞋就知道。
GOODSREMOVEFUNCTION_FOOT_1,光脚了。
GOODSREMOVEFUNCTION_FOOT_2,不能导航了。
GOODSREMOVEFUNCTION_FOOT_3,扔掉的鞋，就这么消失了；失去的导航，一步一步自己走吧。
CANNOT_WEAR_IT_LOBBYIST_WIG_1,无法佩戴，{JOB_LOBBYIST}专用假发。
CANNOT_WEAR_IT_LOBBYIST_WIG_2,这是给{JOB_LOBBYIST}用的假发。
BAG_IS_FULL,背包已满，不能携带更多物品。
BAG_ADD,获得：%s。
BAG_REMOVE,扔掉：%s。
BAG_USE,使用：%s。
TOP_BUTTON,顶部按钮
BOTTOM_BUTTON,底部按钮
CLEAR_BUTTON,清空按钮
AVATAR_DESCRIPTION_1,我是蛇，强壮的蛇。三兄弟里我最大。
AVATAR_DESCRIPTION_2,我要像天上的云朵一样，肆意奔跑，风雨为伴。
AVATAR_DESCRIPTION_3,我已经开始学习古典文学，音乐和绘画了。
AVATAR_DESCRIPTION_4,律师，足球运动员，和我的假发。
AVATAR_DESCRIPTION_8,我是商人，公平买卖是我的信条。
AVATAR_DESCRIPTION_6,我是蛇，强壮的蛇，穿上了盔甲的蛇。三兄弟里我排行第二。
AVATAR_DESCRIPTION_7,我是蛇，强壮的蛇，穿上了盔甲和机械手臂的蛇。三兄弟里我排行第三。
AVATAR_DESCRIPTION_5,速度是第一要义。我的徒弟们都很强壮。我一直在寻找远方。
AVATAR_DESCRIPTION_9,如果需要，可以找我谈谈心。我的狗经常到处乱跑，你看到它了吗？
AVATAR_DESCRIPTION_10,我们不是害虫，浮动的我们。
AVATAR_DESCRIPTION_11,我们不是害虫，生生不息的我们。
AVATAR_DESCRIPTION_12,我们不是害虫，为理想的我们。
AVATAR_DESCRIPTION_13,我们不是害虫，爱咋咋地的我们。
AVATAR_DESCRIPTION_14,我们不是害虫，挡风的外衣很暖和。
AVATAR_DESCRIPTION_15,我们不是害虫，劫难是一种经历。
AVATAR_DESCRIPTION_16,我们不是害虫，不看未来，天生随性。
AVATAR_DESCRIPTION_17,我们不是害虫，惜，是一种态度。
AVATAR_DESCRIPTION_18,我要像天上的星星一样，寰宇纵横，浩渺布罗。
AVATAR_DESCRIPTION_19,公主不是一个人的职业，公主也有很多好朋友。
AVATAR_DESCRIPTION_20,这次的行动一定要秘密进行，不能暴露。
AVATAR_DESCRIPTION_21,我们不是害虫，万里挑一的我们。
AVATAR_DESCRIPTION_22,我们不是害虫，年轻有为的我们。
AVATAR_DESCRIPTION_23,我们不是害虫，修，是一种人生。
AVATAR_DESCRIPTION_24,我们不是害虫，为，是一种人生，也是一种态度。
AVATAR_DESCRIPTION_25,我是国王，{NAME_1}欢迎你。
AVATAR_DESCRIPTION_26,我是皇后，{NAME_1}欢迎你。
AVATAR_DESCRIPTION_27,我是大公主，王位是我的。
AVATAR_DESCRIPTION_28,你一定饿了吧，想吃点什么？告诉我。
AVATAR_DESCRIPTION_29,服务是我的宗旨。我的帽子很漂亮，我就不用那些假发了。
ADDAVATARFROMSCENE_ADD_TEAM_MEMBERS,团队添加新成员：%s。
TEAM_MEMBERS_REPEATEDLY,不能重复添加团队成员：%s。
MAXIMUM_OF_AVATAR,团队最多%s人。
TIPS_STRING_AND_FLAG,，
NO_JOURNALRECORDBOOK,没有{NAME_AVATAR_31}。
NO_BAG,没有{NAME_AVATAR_30}。
SCENE_CONTENT_1_HOME,家里有一股强大的力量。
SCENE_CONTENT_3_HOME,家里有桌子，桌子上有{NAME_AVATAR_31}。
SCENE_CONTENT_4_HOME,家里的床上有{NAME_AVATAR_30}。
SCENE_CONTENT_3_HOME_COURTYARD,家的院子里有{NAME_AVATAR_2}。
SCENE_CONTENT_CHORD_SQUARE,小伙伴们经常聚集在这里。
SCENE_CONTENT_STAVE_AVENUE,通往未知前方的大道。据说这里有好几条小路。
SCENE_CONTENT_HALL_OF_MELODY,这里是{NAME_1}的宫殿，有很多房间。
SCENE_CONTENT_CLINKER_VALLEY,流放之地，在这里也许可以找到想找的人。
SCENE_CONTENT_CRACKING_VOICE_RIDGE,荒山野岭，丛林茂密。
SCENE_CONTENT_PLAY_CHESS,比试的地方，好运与你同在。
PLANET_47,47号星球
PLAYCHESSSUCCESSFUNCTION_AVATAR_9_STRING,成功从来都是不容易的。
PLAYCHESSFAILUREFUNCTION_AVATAR_9_STRING,失败不会持续永远。
I_LIKE_LOBBYIST,我喜欢能说会道的人。
IS_DOG1,喜欢肆意奔跑，风雨为伴的，亲爱的小伙伴，是你吗？
YOU_ARE_A_TALL_FELLOW,你是个高人！
WINS_AND_LOSSES_ARE_COMMON_1,胜败是常事。
WINS_AND_LOSSES_ARE_COMMON_2,速度是第一要义。
WINS_AND_LOSSES_ARE_COMMON_3,我的徒弟们都很强壮。
WINS_AND_LOSSES_ARE_COMMON_4,我一直在寻找远方。
I_DONOT_HAVE_MY_BEST_FRIEND_HERE,我要跟我最要好的小伙伴一起走。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_1,开放吧。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_2,打开吧。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_1,知识就是力量。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_2,记录蕴含人生。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_1,隔离一个世界。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_2,保留一份宁静。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_1,踏破铁鞋无觅处。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_2,得来全不费工夫。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_1,同学的来信。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_2,朋友的来信。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_1,沉默。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_2,寂静。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_3,重复是胜利的法宝。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_4,做事情是有秘诀的。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_5,欲速则不达。
PLAYCHESSFAILUREFUNCTION_NPCARTICLE_ODETOJOY,我是{NAME_1}的守护者，国王忠诚的卫士。
PLAYCHESSSTARTWORDSKEY_AVATAR_1_1,必胜。
PLAYCHESSSTARTWORDSKEY_AVATAR_1_2,必赢。
PLAYCHESSSTARTWORDSKEY_AVATAR_2_1,运气是要碰的。
PLAYCHESSSTARTWORDSKEY_AVATAR_2_2,好运也是要碰的。
PLAYCHESSSTARTWORDSKEY_AVATAR_3_1,我已经算好取胜的概率了。
PLAYCHESSSTARTWORDSKEY_AVATAR_3_2,这也是一个学习的机会。
PLAYCHESSSTARTWORDSKEY_AVATAR_4_1,话术好，不代表运气好。
PLAYCHESSSTARTWORDSKEY_AVATAR_4_2,表达要讲究方式。
PLAYCHESSSTARTWORDSKEY_AVATAR_5_1,远方。
PLAYCHESSSTARTWORDSKEY_AVATAR_5_2,极目。
PLAYCHESSSTARTWORDSKEY_AVATAR_6_1,来去自如。
PLAYCHESSSTARTWORDSKEY_AVATAR_6_2,收放自如。
PLAYCHESSSTARTWORDSKEY_AVATAR_7_1,钢铁的手臂。
PLAYCHESSSTARTWORDSKEY_AVATAR_7_2,强劲的力量。
PLAYCHESSSTARTWORDSKEY_AVATAR_8_1,讨价还价是商人的本行。
PLAYCHESSSTARTWORDSKEY_AVATAR_8_2,万物有价。
PLAYCHESSSTARTWORDSKEY_AVATAR_9_1,阳光的温暖环绕着你。
PLAYCHESSSTARTWORDSKEY_AVATAR_9_2,阳光照耀着你。
PLAYCHESSSTARTWORDSKEY_AVATAR_10_1,我的耐力很好。
PLAYCHESSSTARTWORDSKEY_AVATAR_10_2,我的脾气很好。
PLAYCHESSSTARTWORDSKEY_AVATAR_11_1,我有很多朋友。
PLAYCHESSSTARTWORDSKEY_AVATAR_11_2,我和我的朋友们经常聚会。
PLAYCHESSSTARTWORDSKEY_AVATAR_12_1,你竟敢挑战我？
PLAYCHESSSTARTWORDSKEY_AVATAR_12_2,你在玩火。
PLAYCHESSSTARTWORDSKEY_AVATAR_13_1,浮生为爱挡劫。
PLAYCHESSSTARTWORDSKEY_AVATAR_13_2,不惜万年修行。
PLAYCHESSSTARTWORDSKEY_AVATAR_14_1,我有很多兄弟。
PLAYCHESSSTARTWORDSKEY_AVATAR_14_2,我有好几个姐妹。
PLAYCHESSSTARTWORDSKEY_AVATAR_15_1,理想和现实，你选哪个？
PLAYCHESSSTARTWORDSKEY_AVATAR_15_2,咸鱼没有理想。
PLAYCHESSSTARTWORDSKEY_AVATAR_16_1,我行，我素。
PLAYCHESSSTARTWORDSKEY_AVATAR_16_2,天地宽，心胸宽。
PLAYCHESSSTARTWORDSKEY_AVATAR_17_1,这里的风真大。
PLAYCHESSSTARTWORDSKEY_AVATAR_17_2,风是一个劲儿地吹。
PLAYCHESSSTARTWORDSKEY_AVATAR_18_1,梅花香自苦寒来。
PLAYCHESSSTARTWORDSKEY_AVATAR_18_2,苦难是一种人生。
PLAYCHESSSTARTWORDSKEY_AVATAR_19_1,未来有未来的安排。
PLAYCHESSSTARTWORDSKEY_AVATAR_19_2,今天有今天的安排。
PLAYCHESSSTARTWORDSKEY_AVATAR_20_1,认真，是一种态度。
PLAYCHESSSTARTWORDSKEY_AVATAR_20_2,我的态度是认真和珍惜。
PLAYCHESSSTARTWORDSKEY_AVATAR_21_1,世间自有你我。
PLAYCHESSSTARTWORDSKEY_AVATAR_21_2,你我都是独一无二的。
PLAYCHESSSTARTWORDSKEY_AVATAR_22_1,我年轻的时候干劲儿很足。
PLAYCHESSSTARTWORDSKEY_AVATAR_22_2,我现在干劲儿也很足。
PLAYCHESSSTARTWORDSKEY_AVATAR_23_1,修炼自己。
PLAYCHESSSTARTWORDSKEY_AVATAR_23_2,审视自己。
PLAYCHESSSTARTWORDSKEY_AVATAR_24_1,修为看自己。
PLAYCHESSSTARTWORDSKEY_AVATAR_24_2,自己的修为，自己知道。
PLAYCHESSSTARTWORDSKEY_AVATAR_25_1,皇冠是金子做的。
PLAYCHESSSTARTWORDSKEY_AVATAR_25_2,皇冠闪闪发光。
PLAYCHESSSTARTWORDSKEY_AVATAR_26_1,再耀眼的皇冠，也需要经常擦拭。
PLAYCHESSSTARTWORDSKEY_AVATAR_26_2,皇冠是金子做的，这代表了一种品质。
PLAYCHESSSTARTWORDSKEY_AVATAR_27_1,凡事讲输赢。
PLAYCHESSSTARTWORDSKEY_AVATAR_27_2,我要的必能得到。
PLAYCHESSSTARTWORDSKEY_AVATAR_28_1,再干净的房间，也需要经常打理。
PLAYCHESSSTARTWORDSKEY_AVATAR_28_2,收拾房间并不是一项简单的工作。
PLAYCHESSSTARTWORDSKEY_AVATAR_29_1,长期坚持做一份工作，不轻松。
PLAYCHESSSTARTWORDSKEY_AVATAR_29_2,照看一个宫殿，不轻松。
PLAYCHESSSTARTWORDSKEY_AVATAR_30_1,不应该看见我。
PLAYCHESSSTARTWORDSKEY_AVATAR_30_2,看不见我。
NOW_I_AM_THE_TEAM_LEADER,现在，我排在队伍的前面。
WAIT_A_MOMENT,稍等
DICE_STARTED,%s面骰子已启动
WHERE_ARE_THE_LOBBYISTS,哪里有{JOB_LOBBYIST}？
SILENT_NOTE_DO,沉默的音符·哆（1）
SILENT_NOTE_RE,沉默的音符·来（2）
SILENT_NOTE_MI,沉默的音符·咪（3）
SILENT_NOTE_FA,沉默的音符·发（4）
SILENT_NOTE_SOL,沉默的音符·唆（5）
SILENT_NOTE_LA,沉默的音符·啦（6）
SILENT_NOTE_SI,沉默的音符·西（7）
NOTE_DO,哆（1）
NOTE_RE,来（2）
NOTE_MI,咪（3）
NOTE_FA,发（4）
NOTE_SOL,唆（5）
NOTE_LA,啦（6）
NOTE_SI,西（7）
WIN_THE_KING,你赢了国王。
KING_LOW_VOICE,低低的声音说，%s，，，不要告诉其他人，，，
WHEN_I_WAS_YOUNG,这个小礼物，我年轻的时候经常使用，后来我有了皇冠，就不需要了。
ALL_GIFTS_HAD_GIVE_YOU,我的小礼物都送予你了。
YOU_NEED_TO_PROVE,要证明你的勇气，才能得到赠予你的小礼物
DOOR_1,{SCENE_NAME_STAVE_AVENUE}南边的西门
DOOR_2,{SCENE_NAME_STAVE_AVENUE}南边的东门
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_1,牢固。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_26_2,久远。
NOT_EASY_OPEN_THE_DOOR_WITHOUT_THE_KEY,没有钥匙的门不容易打开。
TRUSTED_CLASSMATE,我不得不说，我比较信任公主邀请信中提到的她的同学。
YOU_HAD_THE_KEY,你已经有这把钥匙了。
PLAYCHESSSTARTWORDSKEY_AVATAR_26_3,好奇心是进步的动力。
VISUAL_RANGE_IS_AT_MAXIMUM,{GOODS_NAME_2}的视野距离已经达到最大值。
YOU_ALREADY_HAVE_A_TELESCOPE,你已经有一个望远镜了。
YOU_NEED_A_TELESCOPE_FIRST,你要先有一个望远镜。
YOU_ALREADY_HAVE_THIS_KEY,你已经有这把钥匙了。
HAVE_ALREADY_USED,已经使用。
DOOR_3,{SCENE_NAME_HALL_OF_MELODY}的门
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_1,古老的城堡。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_28_2,悠久的历史。
