stringKey,stringContent
GOODS_NAME_10,長い休みをとります
GOODS_NAME_11,かつらの色が変わります
GOODS_NAME_HOUSEKEEPERKEY,{NAME_AVATAR_28}の鍵です
GOODS_NAME_BUTLERKEY,{NAME_AVATAR_29}の鍵です
GOODS_NAME_QUEENKEY,{NAME_AVATAR_26}の鍵です
GOODS_NAME_NUMBERINGROD,番号棒です
GOODS_DESCRIPTION_1,この靴があれば自動歩行が可能です
GOODS_DESCRIPTION_2,遠く、特に暗い場所で見ることができます。
GOODS_DESCRIPTION_3,{JOB_LOBBYIST}のです
GOODS_DESCRIPTION_4,{JOB_LOBBYIST}のです
GOODS_DESCRIPTION_5,{JOB_LOBBYIST}のです
GOODS_DESCRIPTION_6,{JOB_LOBBYIST}のです
GOODS_DESCRIPTION_7,{JOB_LOBBYIST}のです
GOODS_DESCRIPTION_8,{JOB_LOBBYIST}のです
GOODS_DESCRIPTION_9,{JOB_LOBBYIST}のです
GOODS_DESCRIPTION_10,{JOB_LOBBYIST}のです
GOODS_DESCRIPTION_11,リュックはたくさんの荷物を運べるので、冒険やハイキングには欠かせません。
GOODS_DESCRIPTION_12,"道中の所見,所聞,所遇,所感を記録します。"
GOODS_DESCRIPTION_18,{JOB_LOBBYIST}のです特殊な材料で作られています。
GOODS_DESCRIPTION_HOUSEKEEPERKEY,携帯時は、{DOOR_1}を開くことができます。
GOODS_DESCRIPTION_BUTLERKEY,携帯時は、{DOOR_2}を開くことができます。
GOODS_DESCRIPTION_QUEENKEY,携帯時は{SCENE_NAME_HALL_OF_MELODY}の扉が開きます。
GOODS_DESCRIPTION_NUMBERINGROD,番号を撮ります。
GOODS_IN_USE,使用中です。
GOODS_UNUSED,未使用です。
GOODS_TELESCOPE_VISUALFIELDDISTANCE,視野距離:%sです。
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE,視野形状:%sです。
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE_RHOMBUS,ひし形です
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE_EGG,卵型です
GOODS_TELESCOPE_VISUALFIELDDISTANCE2,視野距離:%s (+%s)です。
JOB_LOBBYIST,ロビイストです
PLAY_CHESS_NAME,対局します
PLAY_CHESS_POINTS,{PLAY_CHESS_NAME}ポイントです
SCENE_NAME_1_HOME,{NAME_AVATAR_1}の家です
SCENE_NAME_3_HOME,{NAME_AVATAR_3}の家です
SCENE_NAME_4_HOME,{NAME_AVATAR_4}の家です
SCENE_NAME_3_HOME_COURTYARD,{NAME_AVATAR_3}家の庭です
SCENE_NAME_CHORD_SQUARE,コードの広場です
SCENE_NAME_STAVE_AVENUE,五線譜通りです
SCENE_NAME_HALL_OF_MELODY,旋律の本堂です
SCENE_NAME_CLINKER_VALLEY,走音峡谷
SCENE_NAME_CRACKING_VOICE_RIDGE,破音峠です
SCENE_NAME_GRASSLAND,サッカー場です
NPCARTICLETRIGGER_NAME_1,{NAME_AVATAR_1}家のドアです
NPCARTICLETRIGGER_NAME_2,{NAME_AVATAR_3}家のドアです
NPCARTICLETRIGGER_NAME_3,{NAME_AVATAR_4}家のドアです
STARTGAMEPANEL_TITLELABEL38GAMETITLE,{NAME_GAME_NAME}
STARTGAMEPANEL_COMMONLABELVERSION,Version %s
STARTGAMEPANEL_COMMONBUTTON31LOADGAME,ふか
STARTGAMEPANEL_STARTGAME,ゲームを始めます
STARTGAMEPANEL_CONTINUEGAME,ゲームを続けます
STARTGAMEPANEL_COMMONBUTTON31OPTION,選択肢です
STARTGAMEPANEL_COMMONBUTTON31EXITGAME,アウトレット
STARTGAMEPANEL_COMMONLABELARCHIVE,アーカイブです
STARTGAMEPANEL_ARCHIVE_NEW_GAME,新しいゲームです
STARTGAMEPANEL_ARCHIVE_CLEAR,削除します
STARTGAMEPANEL_ARCHIVE_CLEAR_DOUBLE_CONFIRMATION,アーカイブ削除%s二度確認します
PANEL_BUTTON_OK,確定です
PANEL_BUTTON_CANCEL,取り消します
PANEL_BUTTON_CLOSE,閉鎖します
PANEL_BUTTON_YES,はい
PANEL_BUTTON_NO,いいえ
OPTIONPANEL_COMMONLABEL31TITLE,オプション画面です
OPTIONPANEL_COMMONBUTTONLANGUAGE,言語（Language）
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO,画像の解像度です：
OPTIONPANEL_COMMONLABELFULLSCREEN,フルスクリーン：
OPTIONPANEL_COMMONLABELWINDOWSTRETCH,押し出し：
OPTIONPANEL_COMMONLABELMUSIC,音楽です：
OPTIONPANEL_COMMONLABELSOUNDEFFECT,効果音です：
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO_2,1280x720
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO_3,1920x1080
OPTIONPANEL_SCREEN_RESOLUTION,画面解像度です
OPTIONPANEL_COMMONLABELLANGUAGE,言葉です：
OPTIONPANEL_COMMONBUTTONDEFAULT,黙認します
OPTIONPANEL_COMMONBUTTONRETURNTOHUBSCENE,ホールに戻ります
OPTIONPANEL_COMMONBUTTONEXITGAME,ゲームから退場します
OPTIONPANEL_COMMONBUTTONRETURNTOGAME,戻りゲームです
OPTIONPANEL_GENERAL,通用します
OPTIONPANEL_KEYBOARD,キーボード
OPTIONPANEL_KEYBOARD_MOVE,移動します：
OPTIONPANEL_KEYBOARD_MOVE_CONTENT,ADSW（または←→↓↑）
OPTIONPANEL_KEYBOARD_INTERACTION_TALK,{DOWNPANEL_INTERACTION}：
OPTIONPANEL_KEYBOARD_INTERACTION_TALK_CONTENT,E
OPTIONPANEL_KEYBOARD_WAVE,振ります：
OPTIONPANEL_KEYBOARD_WAVE_CONTENT,Enter(またはSpace)
OPTIONPANEL_KEYBOARD_BAG,リュックです：
OPTIONPANEL_KEYBOARD_BAG_CONTENT,B
OPTIONPANEL_KEYBOARD_OPTIONS_SCREEN,オプション画面です：
OPTIONPANEL_KEYBOARD_OPTIONS_SCREEN_CONTENT,O
OPTIONPANEL_KEYBOARD_YES,はい：
OPTIONPANEL_KEYBOARD_YES_CONTENT,Y
OPTIONPANEL_KEYBOARD_NO,いいえ：
OPTIONPANEL_KEYBOARD_NO_CONTENT,N
OPTIONPANEL_ABOUT,についてです
OPTIONPANEL_ABOUT_NAME_OF_THE_GAME,遊戯原名:{NAME_GAME_NAME}。
OPTIONPANEL_ABOUT_VERSION,バージョン:%s。
OPTIONPANEL_ABOUT_COPYRIGHT_AND_DEVELOPMENT,記述:%s。
OPTIONPANEL_ABOUT_CONTACT,連絡:%s。
OPTIONPANEL_ABOUT_CONTACT_COPY,複製します
OPTIONPANEL_ABOUT_THANKS,感謝:私の家族に感謝します。彼らのサポートがなければ、このゲームはありません。
LANGUAGEPANEL_COMMONLABEL31TITLE,言葉を選びます
TIME_YEAR,ねんです
TIME_MONTH,げつ
TIME_DAY,日です
TIME_HOUR,時です
TIME_MINUTE,分けます
TIME_SECOND,秒です
BOOTSCENE_STARTING_STRING1,起動中です
BOOTSCENE_STARTING_STRING2,起動中です。
BOOTSCENE_STARTING_STRING3,起働中ですが
BOOTSCENE_STARTING_STRING4,起動中です…
DAYNIGHTPANEL_COMMONLABELDAYSNUMBER,日数%sです
DAYNIGHTPANEL_FIRSTSTARTNIGHT,日が暮れます。
CURRENTSCENESHOWNAME_ENTER,%sに入ります。
DOWNPANEL_INTERACTION,そうごさよう
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13BAGUSE,使います
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13DISCARD,捨てます
DOWNPANEL_WRANGLEDIALOG_ASK_DISCARD,を捨てますか?
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_1,灰飛煙滅、見てすぐ焚きます。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_2,クリアしました。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_3,きれいになりました。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_4,空です。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_5,空っぽです。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_6,空っぽです。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_7,空っぽ、空っぽ、空っぽです。
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_8,空、空、空です。
IN_CD,冷却中です。
AVATAR_CAN_NOT_MOVE,移動できません。
AVATAR_HAD_EQUIP,着用済み:%sです。
AVATAR_HAD_EQUIP2,着用済みです。
CHESSPANEL1_PLAYCHESS_START,{PLAY_CHESS_NAME}開始です
CHESSPANEL1_PLAYCHESS_SUCCESS,{PLAY_CHESS_NAME}成功です
CHESSPANEL1_PLAYCHESS_FAILURE,{PLAY_CHESS_NAME}失敗します
CHESSPANEL1_COMMONBUTTONCONTINUE,続きます
CHESSPANEL1_MOUSECLICKCONTINUE,(マウスの左クリックでどこでも続きます)
CHESSPANEL1_POINTS,%s対局点数:%sです。
SLOGAN_NEW_DAY_1,新しい一日が始まりました。
SLOGAN_NEW_DAY_2,冒険の一日が始まりました。
SLOGAN_NEW_DAY_3,新しい日です。
SLOGAN_NEW_DAY_4,冒険の一日でした。
SLOGAN_NEW_DAY_5,道のりは遠いです。
SLOGAN_NEW_DAY_6,出発の準備は遠いです。
SLOGAN_NEW_DAY_7,出発の準備をします。
SLOGAN_NEW_DAY_8,出発します。
SLOGAN_AVATAR_DEAD_1,暗闇を恐れない者を夜が飲み込んでしまいます。
SLOGAN_AVATAR_DEAD_2,暗くなって、あなたは夜に飲み込まれました。
NAVIGATIONMANAGER_NOT_VALID_PATH_END_POSITION,無効な目的地です。
NAVIGATIONMANAGER_END_OBSTRUCTIONS_NEARBY,近くに障害物があります。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_1,1つの靴は1足の靴を表しますか?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_2,左足と右足は片方の靴ですか?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_3,電池はどこにありますか。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_4,スイッチは見つかりませんでした。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_5,スイッチはどこですか。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_6,もう着ました。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_7,自働的に道を見つけることができます。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_8,これで迷子にはなりません。
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_9,どこに行くんでしたっけ?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_10,どこへ行くか考えてみました。
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_1,もっと遠くを見ています。
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_2,見晴らしがいいです。
GOODSADDFUNCTION_TELESCOPE_1,新しい技、千里眼です。
GOODSADDFUNCTION_TELESCOPE_2,千里眼というほどではありませんが、十メートルくらいはあります。
GOODSREMOVEFUNCTION_TELESCOPE_1,遠くまで見てはいけません。
GOODSREMOVEFUNCTION_TELESCOPE_2,着け心地が悪いですか?
GOODSUSEFUNCTION_PUTONEQUIP_WIG_1,生き生きとしています。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_2,意気軒昂です。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_3,タマキは風に臨みました。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_4,胸を張って顔を上げます。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_5,専門です。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_6,人は髪に、馬は鞍に頼ります。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_7,知能の向上があるかもしれません。
GOODSUSEFUNCTION_PUTONEQUIP_WIG_8,知力+1です。
GOODSADDFUNCTION_WIG_1,いいものです。
GOODSADDFUNCTION_WIG_2,やっと見つけました。
GOODSADDFUNCTION_WIG_3,いいですね。
GOODSADDFUNCTION_WIG_OTHER_1,カツラですか?
GOODSADDFUNCTION_WIG_OTHER_2,かつらは{JOB_LOBBYIST}につけるべきです。
GOODSADDFUNCTION_WIG_OTHER_3,{JOB_LOBBYIST}のかつらですか?
GOODSREMOVEFUNCTION_WIG_1,知能は-1です。
GOODSREMOVEFUNCTION_WIG_2,頭が寒いです。
GOODSREMOVEFUNCTION_WIG_3,専門外になった気がします。
GOODSREMOVEFUNCTION_WIG_4,知能の低下を感じます。
GOODSREMOVEFUNCTION_WIG_5,焦げたかつらは、焦げた髪の毛と同じです。
GOODSREMOVEFUNCTION_WIG_6,かつらは捨てても惜しくありません。
GOODSREMOVEFUNCTION_WIG_7,彼はかつらをつけなくてもプロです。
GOODSREMOVEFUNCTION_WIG_8,専門はかつらに頼ってはいけません。
GOODSADDFUNCTION_FOOT_1,これで行き方がわかりました。
GOODSADDFUNCTION_FOOT_2,この靴はそんなに高級ですか。ナビゲーションできますか?
GOODSADDFUNCTION_FOOT_3,この靴ナビに電源は必要ですか?
GOODSADDFUNCTION_FOOT_4,靴投げナビですか?
GOODSADDFUNCTION_FOOT_5,道は靴を履いていればわかります。
GOODSREMOVEFUNCTION_FOOT_1,裸足でした。
GOODSREMOVEFUNCTION_FOOT_2,ナビゲーションできなくなりました。
GOODSREMOVEFUNCTION_FOOT_3,舎てた靴は、消えてしまいました。失ったナビゲーション、一歩一歩自分で歩きましょう。
CANNOT_WEAR_IT_LOBBYIST_WIG_1,{JOB_LOBBYIST}専用ウィッグは装着できません。
CANNOT_WEAR_IT_LOBBYIST_WIG_2,これは{JOB_LOBBYIST}用のかつらです
BAG_IS_FULL,リュックサックがいっぱいで、それ以上の荷物は持っていけません。
BAG_ADD,%sを獲得します。
BAG_REMOVE,捨てる:%sです。
BAG_USE,使用:%sです。
TOP_BUTTON,トップボタンです
BOTTOM_BUTTON,下部ボタンです
CLEAR_BUTTON,クリアボタンです
AVATAR_DESCRIPTION_1,私は蛇、強い蛇です。3人兄弟の中で私が一番大きいです。
AVATAR_DESCRIPTION_2,私は空の雲のように、好き放題に走って、雨と風を味方にします。
AVATAR_DESCRIPTION_3,私は古典や音楽や絵を習い始めました
AVATAR_DESCRIPTION_4,弁護士サッカー選手そして私のかつらです
AVATAR_DESCRIPTION_8,私は商人で、公正な商売が私の信条です。
AVATAR_DESCRIPTION_6,私は蛇、強い蛇、甲冑を着た蛇です。私は三人兄弟の二番目です。
AVATAR_DESCRIPTION_7,私は蛇です強い蛇甲冑とロボットアームを身につけた蛇です私は三人兄弟の三番目です。
AVATAR_DESCRIPTION_5,スピードが第一義です。私の弟子たちは強いです。ずっと遠くを探していました。
AVATAR_DESCRIPTION_9,もし必要でしたら、私に相談してください。私の犬はよく走り回っていますが、見ましたか。
AVATAR_DESCRIPTION_10,私たちは害虫ではありません浮遊する私たちです
AVATAR_DESCRIPTION_11,私たちは害虫ではありません
AVATAR_DESCRIPTION_12,私たちは害虫ではありません理想的な私たちです
AVATAR_DESCRIPTION_13,私たちは害虫ではありません。
AVATAR_DESCRIPTION_14,私たちは害虫ではありません風よけのコートは暖かいです
AVATAR_DESCRIPTION_15,私たちは害虫ではありません略奪は経験です
AVATAR_DESCRIPTION_16,私たちは害虫ではありません未来を見ずに気まぐれに生まれてきます
AVATAR_DESCRIPTION_17,私たちは害虫ではありませんが、残念ながら態度です。
AVATAR_DESCRIPTION_18,私は天上の星のようで、ワンワールド縦横、広大なブロウです。
AVATAR_DESCRIPTION_19,姫は一人の仕事ではありませんし、姫にもいい友達はたくさんいます。
AVATAR_DESCRIPTION_20,今回の行動は、バレないように秘密裏に行わなければなりません。
AVATAR_DESCRIPTION_21,私たちは害虫ではありません
AVATAR_DESCRIPTION_22,私たちは害虫ではありません若くて有能な私たちです
AVATAR_DESCRIPTION_23,私達は害虫ではありません、修理、1種の人生です。
AVATAR_DESCRIPTION_24,私たちは害虫ではありません人生であり態度です
AVATAR_DESCRIPTION_25,"私は王様です,{NAME_1}あなたを歓迎します。"
AVATAR_DESCRIPTION_26,私はクイーン、{NAME_1}あなたを歓迎します。
AVATAR_DESCRIPTION_27,私は大きい王女で、王位は私のものです。
AVATAR_DESCRIPTION_28,お腹がすいたでしょう、何か食べたいですか?教えてくれます。
AVATAR_DESCRIPTION_29,サービスが私のモットーです。私の帽子はとてもきれいなのでかつらは使いません
ADDAVATARFROMSCENE_ADD_TEAM_MEMBERS,チームに新しいメンバーを追加します%s。
TEAM_MEMBERS_REPEATEDLY,「%s」を繰り返してはいけません。
MAXIMUM_OF_AVATAR,チームは最大%s人です。
TIPS_STRING_AND_FLAG,です。
NO_JOURNALRECORDBOOK,{NAME_AVATAR_31}はありません。
NO_BAG,{NAME_AVATAR_30}はありません。
SCENE_CONTENT_1_HOME,家には強い力があります。
SCENE_CONTENT_3_HOME,家に机があって、机の上に{NAME_AVATAR_31}があります。
SCENE_CONTENT_4_HOME,家のベッドの上に{NAME_AVATAR_30}があります。
SCENE_CONTENT_3_HOME_COURTYARD,家の庭に{NAME_AVATAR_2}があります。
SCENE_CONTENT_CHORD_SQUARE,小さな友だちがよくここに集まっています。
SCENE_CONTENT_STAVE_AVENUE,未知の先へと続く道です。細い道がいくつもあるそうです。
SCENE_CONTENT_HALL_OF_MELODY,ここは{NAME_1}の宮殿で、部屋がたくさんあります。
SCENE_CONTENT_CLINKER_VALLEY,流刑地、ここならお目当ての人が見つかるかもしれません。
SCENE_CONTENT_CRACKING_VOICE_RIDGE,荒れ果てた山や森が生い茂っています
SCENE_CONTENT_PLAY_CHESS,勝負の場には、幸運が共にあります。
PLANET_47,47番星です
PLAYCHESSSUCCESSFUNCTION_AVATAR_9_STRING,成功することは簡単ではありません。
PLAYCHESSFAILUREFUNCTION_AVATAR_9_STRING,失敗は永遠に続きません。
I_LIKE_LOBBYIST,口達者な人が好きです。
IS_DOG1,好き放題に走って、風雨を伴って、親愛なる友達、あなたですか?
YOU_ARE_A_TALL_FELLOW,あなたは偉い人です!
WINS_AND_LOSSES_ARE_COMMON_1,勝敗は常にあります。
WINS_AND_LOSSES_ARE_COMMON_2,スピードが第一義です。
WINS_AND_LOSSES_ARE_COMMON_3,私の弟子たちは強いです。
WINS_AND_LOSSES_ARE_COMMON_4,ずっと遠くを探していました。
I_DONOT_HAVE_MY_BEST_FRIEND_HERE,私は大切な友達と一緒に行きます。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_1,開放します。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_2,開けますよ。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_1,知識は力です。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_2,記録には人生があります。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_1,世界を分離します
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_2,静けさを保ちます。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_1,踏破鉄靴はどこにもありません。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_2,手に入れるのにまったく手間がかかりません。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_1,クラスメイトからの手紙です。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_2,友達からの手紙です。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_1,沈黙です。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_2,静かです。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_3,リピートは勝利の秘訣です。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_4,物事には秘訣があります。
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_5,急がば回れです。
PLAYCHESSFAILUREFUNCTION_NPCARTICLE_ODETOJOY,私は{NAME_1}の守護者、王の忠実な守護者です。
PLAYCHESSSTARTWORDSKEY_AVATAR_1_1,必勝です。
PLAYCHESSSTARTWORDSKEY_AVATAR_1_2,必ず勝ちます。
PLAYCHESSSTARTWORDSKEY_AVATAR_2_1,運は当たるものです。
PLAYCHESSSTARTWORDSKEY_AVATAR_2_2,運もめぐってくるものです。
PLAYCHESSSTARTWORDSKEY_AVATAR_3_1,勝つ確率は計算済みです。
PLAYCHESSSTARTWORDSKEY_AVATAR_3_2,勉強の機会でもあります。
PLAYCHESSSTARTWORDSKEY_AVATAR_4_1,話術がいいからといって運がいいわけではありません。
PLAYCHESSSTARTWORDSKEY_AVATAR_4_2,伝え方にはこだわりがあります。
PLAYCHESSSTARTWORDSKEY_AVATAR_5_1,遠くです。
PLAYCHESSSTARTWORDSKEY_AVATAR_5_2,極めつけです。
PLAYCHESSSTARTWORDSKEY_AVATAR_6_1,自由に行き来できます。
PLAYCHESSSTARTWORDSKEY_AVATAR_6_2,出し入れ自在です。
PLAYCHESSSTARTWORDSKEY_AVATAR_7_1,鋼鉄の腕です。
PLAYCHESSSTARTWORDSKEY_AVATAR_7_2,力強い力です。
PLAYCHESSSTARTWORDSKEY_AVATAR_8_1,駆け引きは商人の本業です。
PLAYCHESSSTARTWORDSKEY_AVATAR_8_2,万物には価値があります。
PLAYCHESSSTARTWORDSKEY_AVATAR_9_1,日光の暖かさはあなたを取り巻いています。
PLAYCHESSSTARTWORDSKEY_AVATAR_9_2,太陽があなたを照らしています。
PLAYCHESSSTARTWORDSKEY_AVATAR_10_1,我慢強いです。
PLAYCHESSSTARTWORDSKEY_AVATAR_10_2,私は気立てがいいです。
PLAYCHESSSTARTWORDSKEY_AVATAR_11_1,私にはたくさんの友達がいます。
PLAYCHESSSTARTWORDSKEY_AVATAR_11_2,私は友達とよく集まります。
PLAYCHESSSTARTWORDSKEY_AVATAR_12_1,私に挑んできたんですか?
PLAYCHESSSTARTWORDSKEY_AVATAR_12_2,火遊びをしています。
PLAYCHESSSTARTWORDSKEY_AVATAR_13_1,浮生は愛にして劫を遮ります。
PLAYCHESSSTARTWORDSKEY_AVATAR_13_2,万年の修行を惜しみません。
PLAYCHESSSTARTWORDSKEY_AVATAR_14_1,私には兄弟がたくさんいます。
PLAYCHESSSTARTWORDSKEY_AVATAR_14_2,私には姉妹が何人もいます。
PLAYCHESSSTARTWORDSKEY_AVATAR_15_1,理想と現実、どちらを選びますか。
PLAYCHESSSTARTWORDSKEY_AVATAR_15_2,塩魚に理想はありません。
PLAYCHESSSTARTWORDSKEY_AVATAR_16_1,"私はできます,私はできません。"
PLAYCHESSSTARTWORDSKEY_AVATAR_16_2,"天地は広く,心は広いです。"
PLAYCHESSSTARTWORDSKEY_AVATAR_17_1,ここは風が強いですね。
PLAYCHESSSTARTWORDSKEY_AVATAR_17_2,風はひたすら吹いています。
PLAYCHESSSTARTWORDSKEY_AVATAR_18_1,梅の香りは寒さより来ます。
PLAYCHESSSTARTWORDSKEY_AVATAR_18_2,苦しみは人生です。
PLAYCHESSSTARTWORDSKEY_AVATAR_19_1,未来には未来があります。
PLAYCHESSSTARTWORDSKEY_AVATAR_19_2,今日は今日の予定があります。
PLAYCHESSSTARTWORDSKEY_AVATAR_20_1,まじめというのは、態度です。
PLAYCHESSSTARTWORDSKEY_AVATAR_20_2,私の態度はまじめで大切です。
PLAYCHESSSTARTWORDSKEY_AVATAR_21_1,世の中にはあなたと私がいます。
PLAYCHESSSTARTWORDSKEY_AVATAR_21_2,あなたも私も唯一無二です。
PLAYCHESSSTARTWORDSKEY_AVATAR_22_1,若い頃はやる気がありました。
PLAYCHESSSTARTWORDSKEY_AVATAR_22_2,今も元気です。
PLAYCHESSSTARTWORDSKEY_AVATAR_23_1,自分を鍛えます。
PLAYCHESSSTARTWORDSKEY_AVATAR_23_2,自分を見つめます。
PLAYCHESSSTARTWORDSKEY_AVATAR_24_1,修は自分を見るためです。
PLAYCHESSSTARTWORDSKEY_AVATAR_24_2,自分の修理は、自分で知っています。
PLAYCHESSSTARTWORDSKEY_AVATAR_25_1,王冠は金でできています。
PLAYCHESSSTARTWORDSKEY_AVATAR_25_2,王冠が光っています。
PLAYCHESSSTARTWORDSKEY_AVATAR_26_1,どんなにまぶしい王冠でも、よく拭く必要があります。
PLAYCHESSSTARTWORDSKEY_AVATAR_26_2,王冠は金でできていて、これは一種の品質を表しています。
PLAYCHESSSTARTWORDSKEY_AVATAR_27_1,何事も勝ち負けです。
PLAYCHESSSTARTWORDSKEY_AVATAR_27_2,欲しいものは必ず手に入れます。
PLAYCHESSSTARTWORDSKEY_AVATAR_28_1,どんなにきれいな部屋でも、常に手入れをする必要があります。
PLAYCHESSSTARTWORDSKEY_AVATAR_28_2,片づけは簡単な作業ではありません。
PLAYCHESSSTARTWORDSKEY_AVATAR_29_1,一つの仕事を長く続けるのは楽ではありません。
PLAYCHESSSTARTWORDSKEY_AVATAR_29_2,宮殿ひとつ預かるのは、楽ではありません。
PLAYCHESSSTARTWORDSKEY_AVATAR_30_1,私を見るべきではありません。
PLAYCHESSSTARTWORDSKEY_AVATAR_30_2,私の姿は見えません。
NOW_I_AM_THE_TEAM_LEADER,今、私は列の先頭にいます。
WAIT_A_MOMENT,お待ちしています
DICE_STARTED,%s面のサイコロが起動しました
WHERE_ARE_THE_LOBBYISTS,どこに{JOB_LOBBYIST}がありますか?
SILENT_NOTE_DO,沈黙の音・ド(1)です
SILENT_NOTE_RE,沈黙の音符・来(2)です
SILENT_NOTE_MI,沈黙の音符・ミー(3)です
SILENT_NOTE_FA,沈黙の音符・発(4)です
SILENT_NOTE_SOL,沈黙の音符・唆(5)です
SILENT_NOTE_LA,沈黙の音符・ラ(6)です
SILENT_NOTE_SI,沈黙の音符・西(7)です
NOTE_DO,ド(1)です。
NOTE_RE,来ます(2)
NOTE_MI,ミ(3)です
NOTE_FA,発(4)です
NOTE_SOL,唆(5)です
NOTE_LA,そうですね(6)
NOTE_SI,西(7)です
